,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,loss,mean_absolute_error,mean_absolute_percentage_error
1288,579.88280395,6.79306800,1.30895794,893.72430145,7.89175814,1.68640713
1289,3085.72434402,14.18091724,2.05159673,1115.83361350,8.59949991,1.79814074
1290,1236.18710495,11.26064125,2.02805471,1382.65625903,11.09290682,2.14299278
1291,9949.40226438,26.36623173,5.45380259,1690.17542012,12.38971346,2.29786280
1292,2295.87683371,17.24051538,3.06109680,897.60010075,8.26238751,1.75721314
1293,7077.76554181,23.60604173,4.10257781,1642.45395859,12.47392636,2.32797090
1294,1492.21047516,12.45292227,2.18571385,1043.16961211,8.21576805,1.78507610
1295,7797.25232223,28.32102241,4.54253186,1049.56181123,9.61019727,1.84227187
1296,1253.78135640,9.97239767,1.78100964,1164.99278815,9.62567200,1.86430023
1297,288.10400041,5.81256561,1.45903627,1302.91732427,11.45888678,2.16748214
1298,901.69542324,11.44299047,2.47816889,1875.84303633,12.99276257,2.40611121
1299,1022.93032098,9.72912142,1.79417633,1170.93359072,10.01529387,2.02603030
1300,2340.23515745,13.04008214,1.88092209,1327.68326665,10.13785989,1.94095760
1301,1897.60975744,13.90896857,2.33225865,1604.68041782,12.64706265,2.32338742
1302,2035.50267078,13.49539129,2.12722294,1305.46390677,11.23657488,2.18585330
1303,295.32965348,6.11972714,1.35478810,1796.97873643,12.53848718,2.33878433
1304,726.35543890,8.50708062,1.45999484,1408.32187943,10.81007435,2.05181486
1305,2480.66783948,12.94209032,2.26063966,1314.30009364,9.31173877,1.80729212
1306,215.77197631,4.98541447,1.24516162,1138.19466817,9.15924333,1.76645589
1307,357.62848538,4.74460219,1.30866494,995.02149562,8.85657985,1.76267015
1308,433.11088622,5.64476605,1.16388783,927.31395717,8.48531939,1.73799679
1309,1207.71043105,9.15888244,1.44372120,804.36560451,8.50113181,1.63008082
1310,781.15426078,8.39970418,1.65470225,1774.43913293,12.23351210,2.21234406
1311,986.65673601,9.05639546,1.52953810,1333.77685880,10.77148935,1.86818375
1312,5999.38913135,22.47710859,3.25527575,1679.54243156,11.50686278,2.12626772
1313,1935.93481033,13.34078639,1.91567289,1103.21793633,8.52913462,1.67236816
1314,125.53580352,4.06636955,1.19839208,1062.67621545,9.22372388,1.83020867
1315,145.80111273,3.68408820,1.05119247,1166.48621324,9.59331390,1.85410904
1316,1302.36992564,10.88525720,2.10270292,1586.10299092,10.88557390,2.02508915
1317,2521.35890369,10.92503951,1.59011904,891.12896294,8.49709969,1.62739671
1318,1253.14083400,10.15271211,1.94225821,1419.52573272,11.04083082,2.00705805
1319,190.85605088,4.46270527,1.15127586,1033.89682145,8.65398533,1.61509011
1320,1998.89451547,8.02156507,1.68304048,1599.54762115,11.73180607,2.10476091
1321,386.75854175,6.30901896,1.45987822,1105.66578704,9.26121968,1.81136562
1322,836.93647712,7.68951834,1.32575520,1096.56688486,7.93060152,1.63481062
1323,2436.18182141,13.42628563,2.13600290,1052.24488572,9.48341212,1.73333977
1324,2109.98624206,11.98421823,2.06466104,1401.46101874,11.24797486,2.03959336
1325,1582.72193351,13.25028235,2.24852083,1122.67348647,8.78597800,1.68032522
1326,1469.06691886,11.16127282,1.56796139,1532.82669010,11.78088285,2.04322704
1327,2738.41034726,15.55107380,2.25697440,1791.84298178,12.95644653,2.28326884
1328,3188.81730655,18.89034850,3.27879333,1553.39359495,10.88949913,2.15776377
1329,576.93227192,9.20196182,2.00955027,1281.96408413,9.54458880,1.90744142
1330,2605.63831878,14.37336367,2.10162613,1457.06184571,11.14775015,2.03487755
1331,476.37379282,6.55815449,1.63358866,1644.28634643,11.97101994,2.12160577
1332,1849.87004666,12.36588329,2.11793082,1010.00002599,9.33503100,1.77906721
1333,262.58169689,4.18391679,1.10537363,1685.77780618,11.07219881,2.03511669
1334,3921.27384295,17.87883779,2.68484068,1125.47068082,8.28332837,1.65169896
1335,430.66969280,5.86039743,1.17033457,1377.86093456,10.34794277,1.96736505
1336,205.68328677,3.83195766,1.05935148,1101.90078466,8.10175199,1.64679965
1337,759.80043381,9.72802543,2.08260650,794.02532037,7.52385728,1.56143234
1338,2846.83963888,15.48416684,2.39566732,739.28549341,7.56943651,1.49035291
1339,2798.70345586,14.57552122,2.11617748,1695.14049851,11.48404974,2.03140187
1340,6279.36072808,13.61816668,1.91267881,1013.21325063,9.12965478,1.67731583
1341,204.25818003,3.61135092,1.04220283,1072.76830977,8.37001433,1.67406200
1342,456.28619331,7.30699898,1.51099092,1143.86975482,10.28235602,1.87781638
1343,4563.52257401,18.94787497,2.77828434,1361.70201107,10.04407074,1.83731161
1344,4974.40310396,21.95763463,3.47311871,1281.99683127,9.19329790,1.73140265
1345,2868.52117025,14.60307683,2.68637425,907.39796791,7.96987556,1.58372271
1346,797.25589697,8.11633224,1.37209354,779.27432468,7.67040741,1.58416820
1347,195.09942510,4.44074069,1.07852856,1297.04907377,8.86693476,1.69263990
1348,122.19412279,3.39007666,0.99544192,721.24735547,7.52974330,1.47147089
1349,267.81962562,4.71139975,1.08015283,973.86624204,8.49659405,1.64253395
1350,6565.15231458,23.88979072,4.09570872,1019.90080153,8.47292049,1.65075394
1351,266.02849502,4.95476085,1.11751401,1403.76856454,10.19287350,1.91781216
1352,171.44620872,4.39101594,1.22524139,1276.82013688,9.92245594,1.87356373
1353,1520.84777913,9.08778849,1.76226174,1641.88478039,10.53681100,2.01985350
1354,1487.93422036,10.42010281,1.54007233,871.48280099,8.54258193,1.59242053
1355,1515.64448965,9.74493869,1.95295881,1034.45767275,9.23987460,1.76920916
1356,503.71746636,5.85523408,1.47795596,1637.93312656,11.69578350,2.09153026
1357,1466.91136900,11.20896455,1.69320691,732.28625723,7.62516769,1.62536233
1358,6306.41273261,22.69046778,2.98502650,1558.99624256,11.57954944,2.06862439
1359,269.54866107,5.44107652,1.33029439,1041.33532982,8.41098313,1.66168340
1360,3171.43646594,21.18857595,3.74618578,1112.56945065,9.30174906,1.83891205
1361,139.67722813,3.49416225,1.03339170,959.81438814,8.06629974,1.73314246
1362,178.82146886,4.10341214,1.15236248,1596.62456516,9.70593037,1.93534283
1363,726.38941284,7.50927511,1.55773539,676.42455670,6.95743840,1.44857172
1364,828.34180701,8.31804542,1.53417954,1022.15038649,8.73838528,1.70102942
1365,1538.11642206,11.22861168,1.79357498,1342.20853564,11.06431779,1.97941595
1366,732.56460104,7.75902942,1.53756220,1670.84340111,12.62793585,2.26489691
1367,3554.80269373,16.30167853,2.43864074,1285.19001808,10.94488836,2.05434459
1368,1520.51658734,12.05282275,2.38578441,1500.69546953,11.10907219,2.03329020
1369,7630.05934727,27.26032864,5.14852729,1802.79305427,12.37080347,2.20091938
1370,2991.28264946,18.54535644,3.37896309,904.14040011,7.19946774,1.56419264
1371,612.03259011,7.17877765,1.31546899,1685.89257862,11.56246471,2.02838990
1372,268.04969324,5.78162901,1.49680505,317.18205803,5.22739452,1.27405980
1373,127.13852281,3.58438277,1.09406622,1023.82510392,8.39738102,1.70719122
1374,2025.32828493,10.93729475,1.82880089,1192.50806179,9.55498000,1.90208949
1375,723.67251982,8.76567363,1.87597989,1105.60959922,9.19991578,1.83169817
1376,3427.96891973,12.15798392,1.96755336,1591.77818339,11.79461036,2.21026326
1377,158.69246804,4.02526208,1.19297258,1471.52465088,11.50571863,2.09959358
1378,2529.34429147,15.09606436,2.68542389,1207.59656969,10.30821227,2.00980978
1379,4684.84200295,17.88528892,3.18499569,1920.41603480,12.67061944,2.39813564
1380,955.20220653,9.65514310,2.01444989,902.01618177,8.91693536,1.74615886
1381,617.52457949,7.67805442,1.58445285,1936.63838564,13.06077843,2.37183963
1382,737.38460522,11.21932057,2.62284553,1382.73840431,11.09253332,2.10315225
1383,1202.35227036,9.00241531,1.48493832,1367.36761613,11.47769311,2.17146311
1384,7837.10628060,20.45716366,3.60499322,1791.31370703,12.21244077,2.19373996
1385,5509.02248986,19.38497862,2.89119845,1369.72544521,9.37760309,1.89143520
1386,197.59877797,4.78312215,1.41393192,1404.01948806,11.41642226,2.19231898
1387,3334.92937547,15.84499236,2.35938840,773.18248991,8.20417724,1.71758271
1388,179.24442139,4.30120100,1.26032496,2271.35996745,12.66477166,2.41911132
1389,2747.13833259,15.21519073,2.71478231,1086.78490858,9.90856021,2.09499954
1390,4624.57476405,20.65746401,3.77080746,1319.07927252,10.64433517,2.18280417
1391,4744.87969706,20.49377653,3.19636558,1110.50993354,9.37714570,1.96831649
1392,685.41397154,8.14298440,1.95771240,1768.98706773,13.33334793,2.55796624
1393,5757.57428091,22.36203378,4.22941795,1116.77419489,9.93833857,1.97191929
1394,147.94822544,3.48285471,1.12518370,1595.79908149,11.65391952,2.28970332
1395,703.86559394,7.90997636,1.60100679,963.52814606,8.54324179,1.81306343
1396,3124.18019718,15.93396048,2.76891578,2282.29244690,14.22436563,2.54760678
1397,403.98148876,6.73784707,1.57276170,1475.71284650,10.99629226,2.12682578
1398,401.50530075,6.63814171,1.55844740,1111.39046611,9.84974445,1.94729713
1399,1697.54355529,12.16989674,1.96718858,1364.30654031,10.92547954,2.04047466
1400,4753.66080363,24.02159621,3.79418236,1887.68200923,13.22723312,2.41981655
1401,1347.23356213,12.76982634,2.34424924,1602.21270950,11.29476876,2.17419502
1402,416.45959514,5.85434354,1.21061678,1124.50409909,10.15351206,1.94159614
1403,866.08219405,9.74970328,1.88860218,1148.89486350,9.28887410,1.85270390
1404,365.24033535,5.76332183,1.33226557,1406.18756354,10.87195726,1.97805410
1405,3765.16082753,14.95369891,2.31668003,1464.79286951,11.04625932,2.14233131
1406,3854.27928588,15.50787597,2.18336346,1309.14131136,9.60503167,1.96890691
1407,850.67028578,8.35575071,1.66886806,893.23765598,8.54822056,1.76348651
1408,6726.63336712,25.35546903,3.94844376,1320.74615443,10.80671807,2.04464147
1409,3524.52989931,15.86834988,2.61503714,1594.81699966,12.24328907,2.27098803
1410,1030.49061861,9.13359785,1.71870428,1247.34236633,10.55774449,2.00444561
1411,1072.30428014,8.45404230,1.39944317,1588.90987675,11.28543240,2.13464141
1412,1119.53648214,10.46900997,1.74762098,1088.60483418,9.70496626,1.82234091
1413,1235.11950669,10.15717109,1.67459618,1689.92320435,12.77861470,2.38526832
1414,1847.87891306,12.27151551,1.88559450,1705.03486188,12.67651515,2.38379859
1415,1324.96912927,10.18074824,1.77669756,1705.22510241,12.43382182,2.29510699
1416,1347.61808888,14.76225745,3.03448713,1605.10710562,11.84217561,2.27350306
1417,1775.42908686,10.66520630,1.79415416,1643.65119301,12.39517203,2.36870888
1418,1868.92163678,12.53152328,2.45412664,1364.06973417,10.74683427,2.07309289
1419,3554.64370840,20.86312996,3.43151882,1335.75297109,10.81139808,2.15853597
1420,1989.27209147,14.30513216,2.50231915,1699.25365765,12.26257475,2.31508142
1421,159.08099092,3.75515231,1.10694576,1753.16269254,11.56183815,2.31491342
1422,109.68439382,3.40745390,1.14612000,971.07395169,9.30680667,1.85932132
1423,839.37241599,8.77038664,1.78356562,1083.57302751,8.56746329,1.81696414
1424,779.92663455,8.28041607,1.42878070,824.65359321,8.99077442,1.78828560
1425,3064.15375134,12.85352206,2.09531294,1003.91808546,8.11999562,1.68632340
1426,4699.56527502,19.69209329,3.30123602,1564.00302128,10.92352573,2.06950857
1427,3705.82692324,18.79719061,2.87578644,1334.58763960,10.18758203,2.06690978
1428,1403.81145375,14.45556790,3.11516373,1045.86327224,8.37401352,1.74921688
1429,1079.87008993,8.71175860,1.69310928,1260.69866536,10.55458671,2.00867933
1430,2939.63320743,16.35966604,2.97321238,1462.56889300,10.99955748,2.00358322
1431,1034.19321152,6.34553681,1.41099768,1053.10358170,8.59009803,1.77461525
1432,701.40970389,9.77760418,2.11493262,1649.86984948,12.41120565,2.30654727
1433,676.73702540,9.07320785,2.52193707,1058.32403913,8.94703961,1.84252933
1434,2511.60455028,14.44758467,2.07591293,1298.58791876,10.72536439,2.14158896
1435,567.17499083,7.13095787,1.42586322,1184.92921381,9.45082009,1.89452887
1436,230.20560817,4.65872089,1.37812700,1257.44154330,9.95053584,1.98620461
1437,6603.03396250,22.52815701,4.15624205,958.57983503,8.99549752,1.85957118
1438,787.08363051,8.05753720,1.33624763,1278.20720745,10.17001148,2.00851485
1439,1672.80025747,10.01040904,1.54262624,713.60525678,7.86890766,1.62540298
1440,539.11952802,6.87378720,1.28151798,1645.24588490,12.46055660,2.38475036
1441,680.33352108,6.85461214,1.41315773,1335.93130373,11.19520238,2.12851782
1442,197.13688480,5.14050049,1.43292599,1303.03255350,10.57608838,2.09191941
1443,1641.12400467,10.93500941,1.65365727,996.38994947,9.61454568,1.98051010
1444,3735.24782939,18.84859773,2.98945423,1656.30403158,11.75082721,2.16594937
1445,271.00732002,4.79019357,1.10840315,908.64718024,8.15309208,1.68694677
1446,318.39497958,4.85185889,1.13218285,728.86222635,7.56746491,1.57572875
1447,813.28511949,8.91471459,1.42630448,1435.77646301,11.27374553,2.13490949
1448,4069.35144871,18.22556462,3.65339803,895.32821610,8.90475153,1.74491172
1449,3952.26853987,20.72535899,3.33593199,1154.43079869,9.14696256,1.80013947
1450,135.59883452,3.89555332,1.08821705,1144.96352070,9.03314169,1.74610861
1451,6372.06617675,20.16095647,4.02105716,947.61904645,8.03749073,1.62742440
1452,578.32044431,7.56090546,1.47868821,872.54195135,7.56336591,1.62644192
1453,1810.34326805,12.83601022,1.89883548,1519.39313585,11.92574219,2.21832980
1454,316.82330319,5.76386993,1.23814326,1161.00074681,8.53791014,1.68496149
1455,388.38182487,5.62554189,1.20408005,1195.91824385,10.22954058,2.05121208
1456,1215.02208848,9.29337323,1.92406657,824.86160359,7.79478361,1.58885774
1457,1825.81212635,12.79391692,2.12958108,1234.58918161,10.52961829,1.94968862
1458,464.49715637,6.79358233,1.46788457,1323.86803565,10.40395915,1.99148588
1459,3486.50871471,17.35615841,3.18994584,1832.37279083,13.43536829,2.47373333
1460,912.92348722,6.35032683,1.37746526,2009.30513680,13.77293637,2.50339525
1461,1294.12302602,9.84781085,1.72100674,728.46530079,7.53977857,1.62085761
1462,283.62732331,4.47712059,1.10278378,2361.22530410,15.01811704,2.74654523
1463,769.54870895,10.44829884,2.44014101,1119.41545906,9.69504794,1.90104421
1464,137.30849106,3.50824993,1.05369959,1235.06786239,8.25023051,1.63899228
1465,2648.77129552,13.51896467,2.35487948,446.08455029,5.30053630,1.35885332
1466,1775.19455635,11.90314612,1.90574121,1028.82603775,9.54095159,1.88561190
1467,10736.24994836,26.05440937,3.91219177,1273.90109821,10.27624623,1.91938325
1468,264.41108850,4.61653555,1.23526208,2258.13406371,11.28795671,2.14262179
1469,2690.68616198,16.12258125,2.81569397,929.69075118,8.88694951,1.74456532
1470,2201.64887331,15.15432769,2.50598451,593.64493264,7.51694749,1.59363619
1471,1902.89518224,14.28561439,2.62250950,1543.34099011,12.28570772,2.30143935
1472,956.38102779,8.19749164,1.31386397,1008.46199074,8.90662573,1.79518207
1473,11330.82102299,31.93183796,5.48947934,1830.22228022,13.12672668,2.42328330
1474,1721.20656317,10.78686918,1.73355059,1013.01563521,8.19879548,1.76348637
1475,387.32059437,5.73356212,1.19559211,756.48365495,7.49639616,1.57579085
1476,1160.04038164,9.83856300,1.86700226,1603.47778232,11.02212589,1.99618905
1477,646.48395174,7.15220444,1.60132542,853.37685673,8.49694440,1.71313608
1478,2232.76075181,15.79145772,2.82140393,1337.69470343,10.90345132,2.00848430
1479,763.46535872,10.22786641,2.27684080,1213.18716321,10.49483880,2.01504739
1480,5579.12807348,15.41796919,2.27371522,1465.45927204,11.08169891,2.10210035
1481,1287.95135117,6.39851768,1.31749757,1070.13962165,8.93750823,1.75688537
1482,922.27290846,8.59433636,1.57205500,1076.72806847,9.79333089,1.92777543
1483,1892.91039304,14.95207549,2.40860849,1197.80085518,9.62264642,1.84047085
1484,6344.92329789,24.34513826,4.57460594,815.31427463,8.95602534,1.82800625
1485,2836.11250096,18.51741896,3.91345458,857.01523338,8.16275069,1.65983948
1486,715.44820549,8.91423902,1.82175791,1304.61495960,10.57885826,2.05921308
1487,3848.59744994,18.89075662,2.54311272,935.53955211,8.09575345,1.58508393
1488,100.46171782,3.29811926,1.02841235,667.61492900,6.52353143,1.52600947
1489,1277.96635951,12.50657518,2.04844633,881.70844162,8.27922075,1.70714780
1490,645.48389902,6.53741585,1.62833684,1745.59567793,12.01056597,2.19196415
1491,2890.72902100,16.56241922,2.71468015,488.12217911,6.42893759,1.44942853
1492,138.55416493,3.84928537,1.07435314,1244.06843506,9.85985249,1.98338801
1493,1305.01981298,12.05566053,2.20463866,762.68263981,7.18185356,1.52243849
1494,4030.25003060,15.90449916,2.52188110,1437.26883027,11.57724079,2.08012832
1495,568.58410967,6.97792736,1.28165802,847.17685645,8.25134714,1.70599175
1496,3597.81260256,19.81199478,3.62225216,1590.95520067,12.19895002,2.22186234
1497,5981.24016744,23.89881870,3.64541911,1299.15355178,9.50823097,1.85029360
1498,300.97477277,5.41226460,1.33178582,1393.59925409,10.13896179,1.99385277
1499,139.70612135,3.59311677,1.13599342,1084.78630592,9.88738019,1.92056815
1500,3460.72670546,16.94362560,2.73654120,681.65091606,6.87242049,1.56712377
1501,474.67871210,6.98479634,1.50693389,963.06759479,8.97150282,1.76430123
1502,727.35756973,9.43242856,1.97105352,1223.19166893,10.57774590,2.06013806
1503,235.80391886,5.03657087,1.23832140,1001.51179673,8.59784615,1.76330693
1504,178.39190278,5.00026167,1.84854706,2120.06667793,10.96231573,2.29155145
1505,270.75957279,4.81693737,1.42268612,158.82926994,4.10759025,1.47798673
1506,582.71959317,8.40652285,2.22215860,585.74709222,7.21921726,1.79337093
1507,642.29093112,6.07859276,1.45385608,1517.19634275,12.08750322,2.58795829
1508,232.99771455,5.71738463,1.63311216,789.14181161,8.38086209,1.90226913
1509,2535.55563131,14.48664555,2.83174256,1420.48527280,11.39880304,2.33449551
1510,594.67196699,7.60055433,1.65914624,1488.91091732,11.41105392,2.32468211
1511,972.74851496,9.00677816,1.77201133,1481.67545135,11.56136792,2.29757358
1512,585.20590297,7.17618453,1.54620538,1220.67761038,9.82643051,2.03273360
1513,877.09444471,11.50837363,2.48345574,1495.14550580,12.19543931,2.34949496
1514,363.14069696,4.67008748,1.21749997,1503.02236046,11.34001073,2.30656191
1515,2632.26411713,17.48443404,3.03034890,1559.60596073,10.80093339,2.19858269
1516,979.31472389,8.38551136,1.58973313,946.45476988,8.96004803,1.91044651
1517,1872.07762423,12.05993931,2.04378509,1441.97904006,12.03139418,2.31412188
1518,3274.26618823,19.56403846,4.28779776,1656.63086245,12.56779268,2.31675098
1519,1064.12956821,10.06231914,1.99340416,2091.39532500,14.09712930,2.62635047
1520,1127.03908431,10.30611473,1.93749587,1173.79584977,10.39537404,2.02457743
1521,1641.58190909,6.75502117,1.39608725,1798.11818830,12.10057683,2.36197568
1522,289.77738950,4.56229718,1.23632466,1540.44665009,10.40969030,2.06845271
1523,4466.25539177,20.11578442,3.36125635,679.62287025,6.40247327,1.48159695
1524,1836.53939264,8.20622242,1.72337331,806.50671177,7.88704395,1.65615347
1525,1788.05076834,10.03475324,1.75971950,846.75094664,8.10960959,1.74827824
1526,1536.40186754,10.39571715,2.03915140,1177.51813659,10.46214393,1.97028602
1527,262.72802513,6.17408707,1.53773935,1577.04422640,12.67961114,2.34163517
1528,912.69759397,8.93360975,1.58310161,1056.09548414,8.63001331,1.79315414
1529,2940.19174763,19.94364886,3.46949798,1273.18303623,10.38647118,2.02121791
1530,4198.23988774,20.12537080,3.44805653,1415.23974940,10.60435783,1.95319869
1531,656.64763228,7.62436987,1.50190478,2182.06836492,13.12455446,2.42471981
1532,4780.97922432,22.34277019,3.68266212,1159.20190448,9.70636777,1.89316298
1533,105.32561426,3.35994516,1.09606836,1371.21714733,9.68063124,1.93207953
1534,234.73465106,4.16817253,1.14350407,1178.02469385,9.95489093,1.93704030
1535,212.62589364,4.86982322,1.25020876,989.55963478,8.81367501,1.77583232
1536,1163.76685951,8.28465412,1.45176141,873.91601679,8.35803237,1.73545783
1537,119.62621684,3.99662511,1.25965352,829.52084631,7.72644475,1.62223983
1538,505.32122487,6.56303203,1.64399722,1210.36724852,9.67202046,1.90483847
1539,388.72503093,5.50558118,1.21320659,608.54165811,6.64229463,1.50932063
1540,463.32849752,5.18769511,1.37505032,1186.73910954,10.55937801,2.06390185
1541,755.75405746,8.32136927,1.55576014,1025.05404512,8.82831149,1.74901237
1542,522.13833591,8.02076614,1.85588258,1275.68131027,11.21886912,2.11744016
1543,1290.33999400,9.69513830,1.67659708,997.78901028,8.57652161,1.72650612
1544,1494.08677027,14.09649098,2.77979636,981.49427050,8.66760398,1.69356897
1545,977.02855504,9.96233018,1.77462946,1201.63406617,10.59849539,2.01429710
1546,150.09476856,5.09553826,1.44587000,1159.36410577,9.01298815,1.86228835
1547,2453.89915277,15.17263230,2.78926463,1624.84782203,12.78205744,2.31423144
1548,773.94857968,9.15404140,1.75730327,924.00527492,8.72347848,1.76695206
1549,3088.14164172,16.23771670,2.26001108,1713.19521635,12.66068081,2.32379011
1550,4779.33896449,20.25985790,2.96601115,1193.65237509,10.14314778,1.95453998
1551,5594.50219571,23.15236231,3.93128982,1439.11728301,10.98127921,2.05020034
1552,389.21569319,5.28181021,1.19625984,1191.34758265,9.51707515,1.86279905
1553,1609.99978963,14.29395659,3.12305898,1279.50224707,10.79831203,2.06923322
1554,2432.54644720,14.12851599,2.35537559,1451.46228972,11.45561595,2.25384359
1555,455.64155938,9.39421045,2.60991868,1527.05702992,11.81422418,2.17943542
1556,408.62929915,5.62835495,1.33970948,1172.36170010,9.42072482,1.91846183
1557,4093.27157856,15.51476359,3.62542871,739.68459412,7.59112049,1.63096319
1558,876.66812276,8.58407315,1.72189049,1007.62170731,8.84915727,1.74977387
1559,144.47042665,3.44791554,1.04009718,1132.41390564,9.08397832,1.75728320
1560,1081.25739940,10.06690081,1.81616603,904.17297744,7.93252388,1.64420550
1561,672.60133970,7.84199649,1.47304051,1460.34803103,11.61820959,2.08576648
1562,1287.52312188,9.69493617,1.59513830,1341.33645212,11.13439412,2.11185624
1563,158.11954180,3.68712872,1.09850336,1604.96620737,11.48134926,2.14074019
1564,432.41170447,6.36415449,1.44068229,553.99888209,6.70998525,1.52660026
1565,548.38622425,5.51376269,1.14608546,1303.11793584,10.85612103,2.15758748
1566,1069.71647256,7.97113644,1.52947784,952.66389786,9.40906043,1.81861457
1567,1388.84649716,9.96174496,1.60505304,1030.08613573,9.92091705,1.91398312
1568,257.74392811,4.98156139,1.17703461,1677.96735337,11.18708770,2.15939766
1569,1480.43588813,13.42549093,2.73095656,934.71012194,9.70210748,1.90701728
1570,333.40502855,4.65876229,1.26160604,1886.21615450,12.31550720,2.29636411
1571,2668.92773724,11.97824585,1.85173600,995.05217948,10.13696766,2.00563461
1572,952.15050173,8.03922048,1.58128994,2288.42901702,14.92917743,2.79959552
1573,564.76732287,7.21618330,1.77126910,950.27100988,8.27780244,1.69851401
1574,1469.79075577,10.50568243,2.11064437,460.03209246,6.06380031,1.45848076
1575,1750.54649474,13.00918813,2.20584042,1361.09010684,11.60475057,2.15401023
1576,2099.85559091,14.94520991,2.60834000,1452.56181546,12.01309961,2.32646012
1577,6776.96512154,24.72313019,4.49222383,1528.75395154,11.30890244,2.10565764
1578,3179.03157237,19.98251721,3.50736288,1203.30696242,9.97864435,2.01754813
1579,168.49166285,3.93639492,1.08665403,1836.66950432,13.20626694,2.52907317
1580,832.70765735,8.02366156,1.44761648,1289.21489145,9.65101015,1.92633466
1581,410.36322123,5.04499961,1.23904304,1434.30341532,10.11135655,1.94303810
1582,523.44289882,6.55991174,1.92940811,1040.38688063,8.95440680,1.73693861
1583,325.12024187,5.73803796,1.34757459,930.62501783,8.59672396,1.78449909
1584,221.51673394,4.21790330,1.07407503,719.77399682,6.58163906,1.48578632
1585,380.64505671,6.58659358,1.68023634,1272.15508640,10.32206765,1.90808978
1586,210.00830561,5.05981788,1.22730126,675.35196482,6.71720992,1.50416068
1587,1052.48507900,9.26670129,1.71204037,680.17152458,6.75122838,1.48345619
1588,87.19008217,3.07072263,1.01296550,1095.43972761,9.25886075,1.86319791
1589,2231.29005699,12.34922275,2.33952742,825.51743137,8.29469122,1.66289699
1590,189.44031281,5.01751013,1.32810377,1413.40181577,11.17218649,2.09298713
1591,239.18801368,5.83555317,1.65296739,1028.29580124,8.18333961,1.67478434
1592,1435.29504392,12.36788716,2.52367434,844.88612975,8.96525563,1.75861680
1593,3430.08146946,14.76065868,2.55610050,1433.44735674,12.23641057,2.27292499
1594,571.17734378,6.96632241,1.26867713,1194.94958922,9.01312919,1.86230046
1595,1380.61995307,13.56596727,2.72397122,1754.68238819,12.88112505,2.34637551
1596,836.28200011,9.71895025,2.10383442,1324.72633189,9.26758055,1.83404555
1597,369.94574469,5.86220877,1.31825380,933.20815757,9.18102365,1.87175779
1598,344.63119735,5.81629733,1.20250329,975.70914647,8.78761036,1.77576498
1599,3996.51472972,19.93824131,3.20162851,863.66868998,7.89094718,1.60495937
1600,2024.24016230,13.96661167,2.91429225,616.82416530,6.65972756,1.51762187
1601,1175.35097752,9.72459331,1.65006527,1326.81128945,10.89843167,2.12247587
1602,230.27345671,4.09531213,1.10392401,1757.48156653,12.08420934,2.18448248
1603,1971.62540090,12.46659323,1.59223952,985.51615614,7.62908757,1.58101494
1604,515.52148569,5.68849102,1.18671908,884.91960888,7.91179033,1.73159607
1605,123.83787356,3.71458222,1.04011526,1360.06422084,10.06168553,1.89891085
1606,480.68861277,6.36095499,1.27549054,742.69577943,7.42226483,1.52556244
1607,4262.49906647,20.38975102,2.49654521,454.60258616,5.94216123,1.38695003
1608,698.37446755,7.57941565,1.29754989,964.92234543,9.14861818,1.82384817
1609,560.29675356,5.22702645,1.16966669,1158.98186705,10.28902101,1.92594092
1610,2385.69033807,17.02549648,3.02610491,1119.59203853,9.87358486,1.89129100
1611,2330.60793633,15.58513754,2.63980045,1153.54027680,9.94624123,1.90102445
1612,6420.25402387,24.02196413,3.09872146,1182.63851528,9.80338334,1.89352004
1613,2482.81488547,12.49407761,1.50958944,1635.89099135,11.10365047,2.12574397
1614,161.73247390,3.73875018,1.08761401,616.83885967,6.44627529,1.45592982
1615,230.81138779,4.69920012,1.13168386,1059.76555632,9.70074781,1.94547745
1616,152.56632628,3.78239933,1.08341491,1084.63984330,9.19966055,1.79573870
1617,675.39786408,7.71874207,1.44431613,585.99372364,6.80580106,1.47859963
1618,582.39940151,4.85473500,1.23979430,1590.74968872,11.46365028,2.05667325
1619,226.49991600,4.67296341,1.18303255,1462.49707372,10.56763601,2.07520762
1620,244.38396322,5.43183995,1.28369048,440.83150271,6.09968908,1.36838821
1621,171.45574395,4.03290862,1.18381331,1097.11168011,9.23386068,1.83674940
1622,4185.96915760,18.83088682,3.01212499,911.92157665,8.56778889,1.74785198
1623,244.83262030,5.21971065,1.38761787,932.36151088,9.37926898,1.80502755
1624,113.44049699,3.40450658,1.03380146,1290.10142207,10.50126311,2.03127337
1625,1129.41863573,9.21247316,1.72248769,870.29455349,7.83818647,1.72160157
1626,390.36991536,5.38097061,1.19198569,938.74795620,8.36072264,1.60935361
1627,361.42142904,5.70819441,1.11121006,865.10378617,8.33019104,1.68704862
1628,2169.08754596,14.55069943,2.75964470,1790.96452397,12.36500147,2.22562347
1629,811.00410061,7.56043221,1.44513714,858.34105571,8.05315539,1.65996614
1630,2021.29879258,12.42382815,2.44004356,1102.58055687,9.53495180,1.81706475
1631,4724.89006895,20.94324391,2.95931851,1630.79743618,12.88281240,2.37792392
1632,2974.27532787,20.45915532,4.64004963,1521.42660869,12.00851979,2.25306193
1633,147.08016222,4.33171540,1.22788276,882.02696587,8.11652250,1.73294567
